,base,cloudiness,cod,latitude,longitude,dt,id,main.grnd_level,humidity,main.pressure,main.sea_level,temperature,main.temp_max,main.temp_min,message,name,rain.1h,rain.3h,sys.country,sys.id,sys.message,sys.sunrise,sys.sunset,sys.type,timezone,visibility,weather,wind.deg,wind.gust,windspeed
286,stations,73.0,200,71.03,27.85,1562640184.0,778707.0,1003.59,74.0,1018.57,1018.57,280.873,280.873,280.873,,Mehamn,,,NO,,0.0083,0.0,0.0,,7200.0,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",348.369,,1.68
287,stations,98.0,200,58.52,-117.13,1562640185.0,5975004.0,969.08,46.0,1015.23,1015.23,286.753,286.753,286.753,,High Level,,,CA,,0.0226,1562583234.0,1562647971.0,,-21600.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",346.857,,2.19
288,stations,90.0,200,-41.87,-73.83,1562640054.0,3899695.0,,100.0,1012.0,,283.15,283.15,283.15,,Ancud,,,CL,8512.0,0.0074,1562588525.0,1562621894.0,1.0,-14400.0,10000.0,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}]",20.0,,6.2
289,stations,20.0,200,43.32,145.57,1562640185.0,2128975.0,,68.0,1012.0,,295.15,295.15,295.15,,Nemuro,,,JP,7976.0,0.0065,1562611533.0,1562666381.0,1.0,32400.0,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",80.0,,2.6
290,stations,0.0,200,-9.91,-63.03,1562640185.0,3665199.0,993.02,68.0,1015.42,1015.42,293.713,293.713,293.713,,Ariquemes,,,BR,,0.0064,1562581793.0,1562623441.0,,-14400.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",181.426,,0.76
291,stations,75.0,200,39.38,141.88,1562640186.0,2111310.0,,64.0,1010.0,,294.15,294.15,294.15,,Otsuchi,,,JP,8047.0,0.0065,1562613190.0,1562666495.0,1.0,32400.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",200.0,,4.1
292,stations,68.0,200,60.89,131.98,1562640186.0,2027786.0,970.71,52.0,1003.49,1003.49,300.983,300.983,300.983,,Amga,,,RU,,0.0058,1562608454.0,1562675984.0,,32400.0,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",155.091,,3.73
293,stations,97.0,200,2.43,103.84,1562640186.0,1732826.0,1001.99,61.0,1011.86,1011.86,303.603,303.603,303.603,,Mersing,,,MY,,0.0059,1562626917.0,1562671030.0,,28800.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",196.528,,2.53
294,stations,0.0,200,38.09,-1.8,1562640186.0,2519651.0,,73.0,897.0,,292.76,296.48,287.59,,Cehegin,,,ES,2013233.0,0.0056,1562647918.0,1562700741.0,3.0,7200.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",270.0,5.81,3.58
295,stations,44.0,200,3.07,172.79,1562640187.0,2110227.0,1006.46,70.0,1006.43,1006.43,302.563,302.563,302.563,,Butaritari,,,KI,,0.0066,1562610303.0,1562654544.0,,43200.0,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",228.878,,4.14
296,stations,100.0,200,54.78,-127.17,1562640187.0,6149996.0,899.16,88.0,1009.69,1009.69,290.163,290.163,290.163,,Smithers,,2.25,CA,,0.0086,1562587339.0,1562648686.0,,-25200.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",268.86,,1.66
297,stations,100.0,200,9.44,-78.59,1562640187.0,3703946.0,1006.79,83.0,1012.36,1012.36,299.243,299.243,299.243,,Nargana,,,PA,,0.0074,1562583586.0,1562629118.0,,-18000.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",191.762,,3.28
298,stations,1.0,200,-14.1,-46.63,1562640187.0,3461641.0,947.43,62.0,1020.32,1020.32,292.063,292.063,292.063,,Iaciara,,,BR,,0.0071,1562578290.0,1562619072.0,,-10800.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",258.223,,1.83
299,stations,99.0,200,25.33,76.51,1562640188.0,1263751.0,972.39,75.0,998.67,998.67,301.773,301.773,301.773,,Mangrol,,,IN,,0.009,1562630987.0,1562680079.0,,19800.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",250.571,,6.56
300,stations,0.0,200,39.45,22.34,1562640188.0,262462.0,,83.0,1011.0,,295.08,296.15,294.15,,Saint George,,,GR,6629.0,0.0059,1562641879.0,1562695191.0,1.0,10800.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",305.36,,0.6
301,stations,72.0,200,66.08,33.04,1562640188.0,533964.0,1011.4,82.0,1015.26,1015.26,279.883,279.883,279.883,,Loukhi,,,RU,,0.0058,1562626255.0,1562705679.0,,10800.0,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",50.907,,3.74
302,stations,0.0,200,-22.12,14.28,1562640188.0,3356832.0,1015.08,29.0,1015.83,1015.83,293.543,293.543,293.543,,Henties Bay,,,NA,,0.0081,1562650948.0,1562689991.0,,7200.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",67.116,,5.83
303,stations,2.0,200,55.1,-105.3,1562640189.0,6050066.0,964.09,56.0,1011.16,1011.16,287.483,287.483,287.483,,La Ronge,,,CA,,0.0078,1562581960.0,1562643566.0,,-21600.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",307.778,,0.52
304,stations,0.0,200,-3.13,-59.98,1562640189.0,3663517.0,,88.0,1016.0,,298.64,299.15,298.15,,Manaus,,,BR,8412.0,0.0066,1562580381.0,1562623390.0,1.0,-14400.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",180.0,,1.0
305,stations,0.0,200,38.36,31.42,1562640027.0,324490.0,855.37,66.0,1013.57,1013.57,287.863,287.863,287.863,,Aksehir,,,TR,,0.0059,1562639894.0,1562692818.0,,10800.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",38.76,,0.63
306,stations,0.0,200,49.51,0.2,1562640189.0,3013922.0,,76.0,1021.0,,284.22,286.15,282.59,,Harfleur,,,FR,6533.0,0.007,1562644943.0,1562702756.0,1.0,7200.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",100.0,,3.1
307,stations,32.0,200,52.87,-104.61,1562640189.0,6071876.0,958.07,89.0,1010.04,1010.04,289.443,289.443,289.443,,Melfort,,0.75,CA,,0.0062,1562582618.0,1562642577.0,,-21600.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",38.227,,1.72
308,stations,75.0,200,69.41,86.18,1562640190.0,1507116.0,,81.0,993.0,,282.15,282.15,282.15,,Dudinka,,,RU,8951.0,0.0083,0.0,0.0,1.0,25200.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",10.0,,11.0
309,stations,0.0,200,-28.24,-48.67,1562640190.0,3461370.0,,82.0,1025.0,,288.15,288.15,288.15,,Imbituba,,,BR,8360.0,0.0068,1562580404.0,1562617937.0,1.0,-10800.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",330.0,,3.6
310,stations,93.0,200,-2.17,16.23,1562640190.0,2316748.0,970.18,71.0,1012.58,1012.58,296.363,296.363,296.363,,Bolobo,,,CD,,0.0071,1562648401.0,1562691603.0,,3600.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",346.079,,1.33
311,stations,0.0,200,9.43,-84.16,1562640190.0,3622193.0,,94.0,1018.0,,292.59,293.71,291.48,,Quepos,,,CR,7217.0,0.0083,1562584924.0,1562630454.0,1.0,-21600.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",70.0,,2.1
312,stations,97.0,200,70.62,147.9,1562640022.0,2126123.0,1004.17,34.0,1006.21,1006.21,296.583,296.583,296.583,,Chokurdakh,,,RU,,0.0063,0.0,0.0,,39600.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",187.488,,4.29
313,stations,40.0,200,-3.68,-80.68,1562640191.0,3690608.0,,33.0,1013.0,,305.15,305.15,305.15,,Zorritos,,,PE,8673.0,0.0076,1562585404.0,1562628304.0,1.0,-18000.0,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",270.0,,2.1
314,stations,79.0,200,70.98,25.97,1562640191.0,779554.0,1015.43,82.0,1018.93,1018.93,280.883,280.883,280.883,,Honningsvag,,,NO,,0.0071,0.0,0.0,,7200.0,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",18.955,,0.56
315,stations,95.0,200,68.75,161.3,1562640191.0,2126199.0,1011.26,39.0,1012.02,1012.02,296.393,296.393,296.393,,Cherskiy,,,RU,,0.0069,0.0,0.0,,39600.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",158.458,,4.55
316,stations,1.0,200,30.98,-110.3,1562640192.0,4015700.0,,12.0,1020.0,,301.86,303.15,299.82,,Cananea,,,MX,4096.0,0.006,1562588652.0,1562639275.0,1.0,-25200.0,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",270.0,,5.1
317,stations,100.0,200,58.52,125.52,1562640192.0,2020871.0,910.62,58.0,1004.83,1004.83,293.483,293.483,293.483,,Lebedinyy,,,RU,,0.0071,1562611425.0,1562676114.0,,32400.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",197.044,,3.2
318,,,404,,,,,,,,,,,,city not found,,,,,,,,,,,,,,,
319,stations,87.0,200,50.56,-96.99,1562640192.0,5961417.0,,74.0,1007.0,,295.37,295.37,295.37,,Husavik,,0.125,CA,19218.0,0.0073,1562581525.0,1562640012.0,3.0,-18000.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",330.842,,1.39
320,,,404,,,,,,,,,,,,city not found,,,,,,,,,,,,,,,
321,stations,90.0,200,62.62,22.4,1562640193.0,650098.0,,81.0,1010.0,,282.47,283.15,282.04,,Kurikka,,,FI,1358.0,0.009,1562633460.0,1562703581.0,1.0,10800.0,10000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",10.0,,2.1
322,stations,3.0,200,53.45,125.8,1562640193.0,2020591.0,960.78,36.0,1006.19,1006.19,300.283,300.283,300.283,,Magdagachi,,,RU,,0.006,1562613540.0,1562673865.0,,32400.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",198.457,,3.28
323,stations,20.0,200,13.62,-87.66,1562640193.0,3607294.0,,73.0,1021.0,,295.15,295.15,295.15,,Langue,,,HN,7102.0,0.0048,1562585325.0,1562631733.0,1.0,-21600.0,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",90.0,,2.1
324,stations,0.0,200,43.97,3.47,1562640194.0,2969157.0,,64.0,1010.0,,297.38,297.59,297.15,,Estelle,,,FR,6518.0,0.0057,1562645516.0,1562700613.0,1.0,7200.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",20.0,,3.6
325,stations,40.0,200,-20.01,57.66,1562640194.0,934479.0,,94.0,1019.0,,293.41,293.71,293.15,,Grand Gaube,,,MU,2061.0,0.0066,1562640299.0,1562679816.0,1.0,14400.0,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",320.0,,2.6
326,,,404,,,,,,,,,,,,city not found,,,,,,,,,,,,,,,
327,stations,0.0,200,30.15,68.58,1562640194.0,1179515.0,867.32,22.0,996.39,996.39,306.463,306.463,306.463,,Duki,,,PK,,0.0055,1562632252.0,1562682621.0,,18000.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",289.334,,1.05
328,stations,23.0,200,49.49,105.92,1562640194.0,2031964.0,895.48,52.0,1008.5,1008.5,296.673,296.673,296.673,,Darhan,,,MN,,0.0071,1562619560.0,1562677388.0,,28800.0,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",142.226,,2.09
329,stations,100.0,200,65.73,150.89,1562640195.0,2119283.0,999.98,29.0,1006.67,1006.67,299.643,299.643,299.643,,Zyryanka,,,RU,,0.0066,1562598662.0,1562676698.0,,39600.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",162.42,,7.42
330,stations,96.0,200,64.92,77.78,1562640136.0,1490085.0,,75.0,998.0,,285.37,285.37,285.37,,Tarko-Sale,,,RU,265489.0,0.0078,1562617622.0,1562692835.0,3.0,18000.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",67.0,3.13,1.79
331,stations,40.0,200,-19.98,57.61,1562640195.0,934649.0,,94.0,1019.0,,293.41,293.71,293.15,,Cap Malheureux,,,MU,2061.0,0.0056,1562640307.0,1562679832.0,1.0,14400.0,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",320.0,,2.6
332,stations,20.0,200,-6.09,-35.21,1562640195.0,3393922.0,,83.0,1018.0,,296.62,297.15,296.15,,Nisia Floresta,,,BR,8417.0,0.0062,1562574731.0,1562617149.0,1.0,-10800.0,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",180.0,,3.6
333,stations,100.0,200,-37.83,140.78,1562640196.0,2156643.0,,82.0,1019.0,,287.15,287.15,287.15,,Mount Gambier,,0.75,AU,9560.0,0.0078,1562622708.0,1562657505.0,1.0,34200.0,10000.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",340.0,,4.1
334,stations,66.0,200,64.27,100.22,1562640196.0,2014833.0,955.05,58.0,999.49,999.49,291.733,291.733,291.733,,Tura,,0.312,RU,,0.0062,1562613079.0,1562686605.0,,25200.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",212.218,,7.33
335,stations,76.0,200,62.53,155.8,1562640196.0,2122493.0,914.81,35.0,1012.48,1012.48,290.673,290.673,290.673,,Omsukchan,,,RU,,0.0069,1562601477.0,1562671527.0,,39600.0,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",163.082,,2.03
336,stations,2.0,200,-9.87,-56.08,1562640196.0,6316343.0,983.42,56.0,1015.91,1015.91,295.723,295.723,295.723,,Alta Floresta,,,BR,,0.0067,1562580121.0,1562621777.0,,-14400.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",147.17,,1.35
337,stations,100.0,200,-2.02,147.27,1562640197.0,2092164.0,1000.25,72.0,1008.66,1008.66,301.703,301.703,301.703,,Lorengau,,,PG,,0.0086,1562616934.0,1562660164.0,,36000.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",148.587,,5.6
338,,,404,,,,,,,,,,,,city not found,,,,,,,,,,,,,,,
339,stations,20.0,200,45.16,10.79,1562640197.0,3174050.0,,68.0,1012.0,,294.44,297.15,292.59,,Mantua,,,IT,6776.0,0.0079,1562643495.0,1562699121.0,1.0,7200.0,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",80.0,,4.1
340,stations,99.0,200,-45.41,167.72,1562640196.0,2181625.0,952.84,75.0,1006.9,1006.9,280.373,280.373,280.373,,Te Anau,,,NZ,,0.0057,1562617650.0,1562649631.0,,43200.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",322.543,,3.22
341,stations,76.0,200,42.84,93.51,1562640149.0,1529484.0,899.64,16.0,1004.56,1004.56,305.363,305.363,305.363,,Hami,,,CN,,0.0056,1562624134.0,1562678772.0,,28800.0,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",141.454,,4.48
342,,,404,,,,,,,,,,,,city not found,,,,,,,,,,,,,,,
343,stations,75.0,200,33.93,134.5,1562640198.0,1865309.0,,88.0,1006.0,,297.69,298.15,297.15,,Katsuura,,,JP,8027.0,0.0079,1562615872.0,1562667356.0,1.0,32400.0,10000.0,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}]",160.0,,3.1
344,stations,90.0,200,16.99,-99.26,1562640198.0,3532499.0,,83.0,1013.0,,302.15,302.15,302.15,,Tecoanapa,,,MX,7103.0,0.0061,1562587743.0,1562634884.0,1.0,-18000.0,9656.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",190.0,,1.5
345,stations,94.0,200,68.06,166.44,1562640198.0,2126682.0,934.46,41.0,1013.23,1013.23,293.473,293.473,293.473,,Bilibino,,,RU,,0.0065,0.0,0.0,,43200.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",193.116,,4.18
346,,,404,,,,,,,,,,,,city not found,,,,,,,,,,,,,,,
347,stations,11.0,200,42.43,130.64,1562640199.0,2039557.0,997.02,64.0,1011.03,1011.03,295.573,295.573,295.573,,Khasan,,,RU,,0.0061,1562615302.0,1562669779.0,,36000.0,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",121.342,,3.95
348,,,404,,,,,,,,,,,,city not found,,,,,,,,,,,,,,,
349,stations,0.0,200,-34.61,-58.36,1562640200.0,3435910.0,,76.0,1021.0,,283.56,285.15,281.15,,Puerto Madero,,,AR,8224.0,0.0065,1562583608.0,1562619385.0,1.0,-10800.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",20.0,,2.1
350,stations,39.0,200,-13.87,-171.6,1562640200.0,4035249.0,,74.0,1010.0,,303.71,303.71,303.71,,Lufilufi,,3.375,WS,47733.0,0.007,1562694660.0,1562735511.0,3.0,46800.0,,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",60.0,,4.02
351,stations,100.0,200,10.74,13.8,1562640201.0,2226275.0,965.5,87.0,1013.88,1013.88,296.313,296.313,296.313,,Mokolo,,5.625,CM,,0.0067,1562647689.0,1562693481.0,,3600.0,,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",18.679,,4.16
352,stations,67.0,200,50.2,-66.38,1562640047.0,6144312.0,958.14,65.0,1005.9,1005.9,284.503,284.503,284.503,,Sept-Iles,,,CA,,0.0074,1562574281.0,1562632562.0,,-14400.0,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",313.087,,4.49
353,stations,0.0,200,-13.19,49.05,1562640201.0,1082243.0,1011.96,87.0,1016.0,1016.0,294.593,294.593,294.593,,Ambilobe,,,MG,,0.0066,1562641633.0,1562682616.0,,10800.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",100.942,,2.02
354,stations,0.0,200,48.59,57.19,1562640202.0,608270.0,982.55,29.0,1009.46,1009.46,298.373,298.373,298.373,,Shubarshi,,,KZ,,0.0069,1562631508.0,1562688832.0,,18000.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",169.273,,3.82
355,stations,28.0,200,-1.07,34.47,1562640202.0,186731.0,887.96,69.0,1014.52,1014.52,294.203,294.203,294.203,,Migori,,,KE,,0.0073,1562643914.0,1562687333.0,,10800.0,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",97.701,,5.1
356,stations,35.0,200,50.6,97.53,1562640202.0,1501377.0,824.79,54.0,1007.34,1007.34,294.613,294.613,294.613,,Kungurtug,,1.312,RU,,0.0082,1562621254.0,1562679722.0,,25200.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",1.341,,0.9
357,stations,75.0,200,37.57,126.98,1562639805.0,1835848.0,,47.0,1007.0,,299.88,301.15,298.15,,Seoul,,,KR,5509.0,0.0078,1562617087.0,1562669751.0,1.0,32400.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",10.0,5.7,2.1
358,stations,66.0,200,41.17,75.81,1562640203.0,1528796.0,,94.0,1016.0,,292.88,293.15,292.59,,At-Bashi,,,KG,2002423.0,0.0086,1562628718.0,1562682684.0,3.0,21600.0,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",111.54,,1.1
359,stations,90.0,200,23.99,-104.67,1562640203.0,4011743.0,,77.0,1024.0,,290.52,290.93,290.15,,Constitucion,0.76,,MX,7113.0,0.0071,1562588225.0,1562636998.0,1.0,-18000.0,14484.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",341.802,,0.77
360,stations,92.0,200,54.77,-101.88,1562640203.0,5954718.0,970.12,53.0,1009.35,1009.35,289.923,289.923,289.923,,Flin Flon,,,CA,,0.008,1562581269.0,1562642616.0,,-18000.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",352.285,,2.23
361,stations,90.0,200,-7.84,-79.15,1562640203.0,3698359.0,,93.0,1015.0,,290.15,290.15,290.15,,Chicama,,,PE,8690.0,0.0074,1562585453.0,1562627520.0,1.0,-18000.0,6000.0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",160.0,,3.1
362,stations,31.0,200,47.61,-57.61,1562640204.0,5911440.0,1006.28,76.0,1006.04,1006.04,286.693,286.693,286.693,,Burgeo,,,CA,,0.0068,1562659332.0,1562716119.0,,-9000.0,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",234.185,,6.14
363,stations,100.0,200,58.33,44.76,1562640204.0,529505.0,985.64,91.0,1003.55,1003.55,285.793,285.793,285.793,,Manturovo,,,RU,,0.0051,1562630926.0,1562695382.0,,10800.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",107.403,,2.32
364,stations,90.0,200,40.6,-124.16,1562640204.0,5563839.0,,82.0,1017.0,,289.44,290.37,288.15,,Fortuna,,,US,4127.0,0.0072,1562590403.0,1562644177.0,1.0,-25200.0,16093.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",280.0,,4.6
365,stations,65.0,200,-22.09,-70.2,1562640204.0,3869716.0,1016.9,85.0,1015.42,1015.42,287.943,287.943,287.943,,Tocopilla,,,CL,,0.0069,1562584823.0,1562623853.0,,-14400.0,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",210.006,,4.66
366,stations,0.0,200,2.82,-60.67,1562640006.0,3664980.0,,83.0,1015.0,,299.15,299.15,299.15,,Boa Vista,,,BR,8340.0,0.0126,1562579954.0,1562624147.0,1.0,-14400.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",230.0,,1.0
367,stations,0.0,200,20.52,-13.05,1562640205.0,2381334.0,991.46,16.0,1008.68,1008.68,305.833,305.833,305.833,,Atar,,,MR,,0.0082,1562653068.0,1562700991.0,,0.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",9.98,,7.62
368,,,404,,,,,,,,,,,,city not found,,,,,,,,,,,,,,,
369,stations,19.0,200,-28.77,32.06,1562640205.0,962367.0,1022.55,82.0,1022.91,1022.91,291.813,291.813,291.813,,Richards Bay,,,ZA,,0.0059,1562647490.0,1562684915.0,,7200.0,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",258.765,,3.61
370,stations,27.0,200,3.46,-73.62,1562640206.0,3682299.0,908.62,88.0,1018.13,1018.13,289.523,289.523,289.523,,Fuente de Oro,,,CO,,0.0058,1562582999.0,1562627319.0,,-18000.0,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",282.14,,1.84
371,,,404,,,,,,,,,,,,city not found,,,,,,,,,,,,,,,
372,stations,100.0,200,26.54,-77.06,1562640081.0,3571913.0,1015.75,73.0,1015.72,1015.72,301.943,301.943,301.943,,Marsh Harbour,,2.562,BS,,0.0096,1562581275.0,1562630695.0,,-14400.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",174.908,,7.22
373,stations,0.0,200,49.65,0.71,1562640206.0,3031871.0,,81.0,1020.0,,284.09,286.15,282.59,,Veraval,,,FR,6536.0,0.0074,1562644781.0,1562702673.0,1.0,7200.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",70.0,,3.1
374,stations,20.0,200,55.75,38.0,1562640206.0,463355.0,,87.0,1001.0,,284.81,287.04,283.15,,Zheleznodorozhnyy,,,RU,9020.0,0.0073,1562633746.0,1562695807.0,1.0,10800.0,1500.0,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50d'}]",270.0,,1.0
375,stations,100.0,200,20.78,97.03,1562640207.0,1293960.0,889.56,82.0,1007.69,1007.69,295.193,295.193,295.193,,Taunggyi,,,MM,,0.0085,1562626612.0,1562674604.0,,23400.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",188.326,,2.89
376,stations,100.0,200,28.88,112.34,1562640207.0,1797543.0,1001.99,83.0,1005.5,1005.5,297.153,297.153,297.153,,Tianpeng,,0.188,CN,,0.0062,1562621921.0,1562671945.0,,28800.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",358.872,,3.0
377,stations,0.0,200,-26.39,-70.05,1562640207.0,3892454.0,943.16,90.0,1019.9,1019.9,280.413,280.413,280.413,,Diego de Almagro,,,CL,,0.0066,1562585301.0,1562623304.0,,-14400.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",267.561,,1.48
378,stations,100.0,200,3.78,72.97,1562640207.0,1337605.0,1010.18,76.0,1010.17,1010.17,302.223,302.223,302.223,,Mahibadhoo,,0.188,MV,,0.0099,1562634192.0,1562678574.0,,18000.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",170.774,,5.87
379,stations,94.0,200,68.22,-135.01,1562640128.0,5882953.0,1011.91,42.0,1018.67,1018.67,292.283,292.283,292.283,,Aklavik,,,CA,,0.0078,0.0,0.0,,-21600.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",53.646,,1.67
380,stations,75.0,200,45.41,141.67,1562640208.0,2127515.0,,82.0,1014.0,,288.15,288.15,288.15,,Wakkanai,,,JP,7981.0,0.0081,1562612010.0,1562667777.0,1.0,32400.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",80.0,,6.2
